name,exec_id,compiled,tested,mvn_test_time,xml_time,tests,suites,failures
keepkey_multibit,0818134515,FAILURE,FAILURE,0.341,0,0,0,0
eclipse_vert.x,0820095722,SUCCESS,FAILURE,317,299.75600000000003,2925,109,1
eclipse_vert.x,0818134515,SUCCESS,FAILURE,314,296.40399999999994,2925,109,1
eclipse_vert.x,0816180012,SUCCESS,FAILURE,314,295.97499999999997,2925,109,1
zpng_spring-cloud-microservice-examples,0829090641,FAILURE,FAILURE,152,0,0,0,0
zpng_spring-cloud-microservice-examples,0829191149,FAILURE,FAILURE,3.993,0,0,0,0
zpng_spring-cloud-microservice-examples,0830044330,FAILURE,FAILURE,4.009,0,0,0,0
CloudSlang_cloud-slang,0822082044,SUCCESS,SUCCESS,122,74.80200000000004,1089,116,0
CloudSlang_cloud-slang,0820095722,SUCCESS,SUCCESS,122,74.86600000000001,1089,116,0
CloudSlang_cloud-slang,0818134515,SUCCESS,SUCCESS,127,80.60800000000008,1089,116,0
infinitest_infinitest,0822082044,SUCCESS,FAILURE,27.216,11.761,544,154,22
infinitest_infinitest,0820095722,SUCCESS,FAILURE,27.299,12.066999999999997,544,154,22
infinitest_infinitest,0818134515,SUCCESS,FAILURE,27.519,12.295999999999994,544,154,22
woorea_openstack-java-sdk,0822082044,SUCCESS,SUCCESS,2.525,0.32,12,3,0
woorea_openstack-java-sdk,0820095722,SUCCESS,SUCCESS,2.418,0.326,12,3,0
woorea_openstack-java-sdk,0818134515,SUCCESS,SUCCESS,2.564,0.322,12,3,0
ihaolin_diablo,0822082044,SUCCESS,FAILURE,50.682,45.887,26,10,18
ihaolin_diablo,0820095722,SUCCESS,FAILURE,50.701,45.846000000000004,26,10,18
ihaolin_diablo,0818134515,SUCCESS,FAILURE,50.588,45.84,26,10,18
crashub_crash,0820095722,FAILURE,FAILURE,51.476,43.493999999999986,809,154,0
crashub_crash,0818134515,FAILURE,FAILURE,53.033,45.327999999999975,809,154,0
crashub_crash,0816180012,FAILURE,FAILURE,54.274,46.29299999999997,809,154,0
matsim-org_matsim,0829090641,SUCCESS,SUCCESS,259,222.28300000000007,1802,484,0
matsim-org_matsim,0829191149,SUCCESS,SUCCESS,260,222.22399999999993,1802,484,0
matsim-org_matsim,0830044330,SUCCESS,SUCCESS,257,221.21300000000022,1802,484,0
chenlb_mmseg4j-core,0829090641,SUCCESS,SUCCESS,1.415,0.339,47,7,0
chenlb_mmseg4j-core,0829191149,SUCCESS,SUCCESS,1.498,0.337,47,7,0
chenlb_mmseg4j-core,0830044330,SUCCESS,SUCCESS,1.479,0.332,47,7,0
XiaoMi_linden,0814233256,SUCCESS,SUCCESS,31.788,17.133000000000003,118,26,0
XiaoMi_linden,0818134515,SUCCESS,SUCCESS,31.123,16.933999999999997,118,26,0
XiaoMi_linden,0816180012,SUCCESS,SUCCESS,30.817,16.636999999999997,118,26,0
ysc_HtmlExtractor,0822082044,SUCCESS,SUCCESS,13.279,10.254000000000001,3,3,1
ysc_HtmlExtractor,0820095722,SUCCESS,SUCCESS,13.232,10.28,3,3,1
ysc_HtmlExtractor,0818134515,SUCCESS,SUCCESS,13.888,11.142,3,3,1
Coding_WebIDE-Backend,0822082044,FAILURE,FAILURE,0.862,0,0,0,0
Coding_WebIDE-Backend,0820095722,FAILURE,FAILURE,0.918,0,0,0,0
Coding_WebIDE-Backend,0818134515,FAILURE,FAILURE,0.91,0,0,0,0
influxdata_influxdb-java,0822082044,SUCCESS,?,0,0,0,0,0
influxdata_influxdb-java,0820095722,SUCCESS,?,0,0,0,0,0
influxdata_influxdb-java,0818134515,SUCCESS,?,0,0,0,0,0
neo4j-contrib_neoclipse,0822082044,?,?,0,0,0,0,0
neo4j-contrib_neoclipse,0820095722,?,?,0,0,0,0,0
neo4j-contrib_neoclipse,0818134515,?,?,0,0,0,0,0
timmolter_XChart,0822082044,SUCCESS,SUCCESS,2.672,0.014,2,1,0
timmolter_XChart,0820095722,SUCCESS,SUCCESS,2.769,0.015,2,1,0
timmolter_XChart,0818134515,SUCCESS,SUCCESS,2.758,0.015,2,1,0
alibaba_druid,0822082044,SUCCESS,SUCCESS,72,42.17600000000018,3958,1980,0
alibaba_druid,0820095722,SUCCESS,SUCCESS,73,42.76000000000014,3958,1980,0
alibaba_druid,0818134515,SUCCESS,SUCCESS,72,42.20100000000021,3958,1980,0
Parquet_parquet-format,0822082044,FAILURE,FAILURE,0.517,0,0,0,0
Parquet_parquet-format,0820095722,FAILURE,FAILURE,0.513,0,0,0,0
Parquet_parquet-format,0818134515,FAILURE,FAILURE,0.488,0,0,0,0
Graphify_graphify,0829090641,SUCCESS,SUCCESS,8.644,8.759,9,3,0
Graphify_graphify,0829191149,SUCCESS,SUCCESS,8.488,8.672,9,3,0
Graphify_graphify,0830044330,SUCCESS,SUCCESS,8.604,8.519,9,3,0
guardianproject_ChatSecureAndroid,0822082044,FAILURE,FAILURE,0.912,0,0,0,0
guardianproject_ChatSecureAndroid,0820095722,FAILURE,FAILURE,0.906,0,0,0,0
guardianproject_ChatSecureAndroid,0818134515,FAILURE,FAILURE,0.974,0,0,0,0
eclipse_jetty.project,0814233256,FAILURE,FAILURE,2260,1885.8129999999992,6479,593,6
eclipse_jetty.project,0822082044,FAILURE,FAILURE,2231,1886.8979999999985,6479,593,6
eclipse_jetty.project,0820095722,FAILURE,FAILURE,2239,1894.1769999999988,6479,593,6
tuenti_SmsRadar,0822082044,FAILURE,FAILURE,3.763,1.688,16,4,0
tuenti_SmsRadar,0820095722,FAILURE,FAILURE,3.77,1.7389999999999999,16,4,0
tuenti_SmsRadar,0818134515,FAILURE,FAILURE,3.814,1.713,16,4,0
groupon_odo,0822082044,SUCCESS,SUCCESS,2.587,0,0,0,0
groupon_odo,0820095722,SUCCESS,SUCCESS,2.59,0,0,0,0
groupon_odo,0818134515,SUCCESS,SUCCESS,2.59,0,0,0,0
jpmml_jpmml-evaluator,0822082044,SUCCESS,SUCCESS,22.981,14.864999999999998,247,96,0
jpmml_jpmml-evaluator,0820095722,SUCCESS,SUCCESS,23.051,14.974999999999993,247,96,0
jpmml_jpmml-evaluator,0818134515,SUCCESS,SUCCESS,23.069,15.040999999999995,247,96,0
swagger-api_swagger-parser,0822082044,SUCCESS,SUCCESS,21.623,2.027,66,3,0
swagger-api_swagger-parser,0820095722,SUCCESS,SUCCESS,21.488,1.9849999999999999,66,3,0
swagger-api_swagger-parser,0818134515,SUCCESS,SUCCESS,21.105,1.968,66,3,0
ballerinalang_ballerina,0829090641,SUCCESS,SUCCESS,119,11.456,605,1,0
ballerinalang_ballerina,0829191149,SUCCESS,SUCCESS,119,11.222,605,1,0
ballerinalang_ballerina,0830044330,SUCCESS,SUCCESS,118,11.616,605,1,0
hibernate_hibernate-search,0822082044,FAILURE,FAILURE,142,94.71000000000004,1235,359,0
hibernate_hibernate-search,0820095722,FAILURE,FAILURE,142,93.78100000000006,1235,359,0
hibernate_hibernate-search,0818134515,FAILURE,FAILURE,140,92.90400000000005,1235,359,0
JDaren_subtitleConverter,0829090641,SUCCESS,SUCCESS,0.773,0,0,0,0
JDaren_subtitleConverter,0829191149,SUCCESS,SUCCESS,0.781,0,0,0,0
JDaren_subtitleConverter,0830044330,SUCCESS,SUCCESS,0.761,0,0,0,0
glyptodon_guacamole-client,0822082044,SUCCESS,FAILURE,15.652,0.007,6,5,0
glyptodon_guacamole-client,0820095722,SUCCESS,FAILURE,16.055,0.008,6,5,0
glyptodon_guacamole-client,0818134515,SUCCESS,FAILURE,15.862,0.008,6,5,0
dexter_dexter,0822082044,?,?,0,0,0,0,0
dexter_dexter,0820095722,?,?,0,0,0,0,0
dexter_dexter,0818134515,?,?,0,0,0,0,0
dieforfree_qart4j,0822082044,SUCCESS,SUCCESS,1.114,0.002,1,1,0
dieforfree_qart4j,0820095722,SUCCESS,SUCCESS,1.104,0.002,1,1,0
dieforfree_qart4j,0818134515,SUCCESS,SUCCESS,1.137,0.002,1,1,0
awslabs_amazon-kinesis-connectors,0822082044,SUCCESS,SUCCESS,3.192,1.6199999999999999,5,2,0
awslabs_amazon-kinesis-connectors,0820095722,SUCCESS,SUCCESS,3.366,1.692,5,2,0
awslabs_amazon-kinesis-connectors,0818134515,SUCCESS,SUCCESS,3.359,1.6829999999999998,5,2,0
apache_sling,0820095722,FAILURE,FAILURE,991,779.6759999999988,3452,582,0
apache_sling,0818134515,FAILURE,FAILURE,978,772.1269999999984,3452,582,0
apache_sling,0816180012,FAILURE,FAILURE,979,771.849999999999,3452,582,0
yegor256_s3auth,0822082044,FAILURE,FAILURE,0.743,0,0,0,0
yegor256_s3auth,0820095722,FAILURE,FAILURE,0.735,0,0,0,0
yegor256_s3auth,0818134515,FAILURE,FAILURE,0.733,0,0,0,0
yegor256_cactoos,0829090641,SUCCESS,SUCCESS,6.585,8.532000000000002,304,110,0
yegor256_cactoos,0829191149,SUCCESS,SUCCESS,6.542,7.9360000000000035,304,110,0
yegor256_cactoos,0830044330,SUCCESS,SUCCESS,6.571,8.799999999999994,304,110,0
spring-projects_spring-amqp-samples,0822082044,?,?,0,0,0,0,0
spring-projects_spring-amqp-samples,0820095722,?,?,0,0,0,0,0
spring-projects_spring-amqp-samples,0818134515,?,?,0,0,0,0,0
IanDarwin_Android-Cookbook-Examples,0822082044,?,?,0,0,0,0,0
IanDarwin_Android-Cookbook-Examples,0820095722,?,?,0,0,0,0,0
IanDarwin_Android-Cookbook-Examples,0818134515,?,?,0,0,0,0,0
johntostring_spring-boot-shiro,0829090641,SUCCESS,SUCCESS,0.953,0,0,0,0
johntostring_spring-boot-shiro,0829191149,SUCCESS,SUCCESS,0.946,0,0,0,0
johntostring_spring-boot-shiro,0830044330,SUCCESS,SUCCESS,1.017,0,0,0,0
Wechat-Group_weixin-java-tools-springmvc,0829090641,SUCCESS,SUCCESS,1.602,0,0,0,0
Wechat-Group_weixin-java-tools-springmvc,0829191149,SUCCESS,SUCCESS,1.593,0,0,0,0
Wechat-Group_weixin-java-tools-springmvc,0830044330,SUCCESS,SUCCESS,1.63,0,0,0,0
NanoHttpd_nanohttpd,0822082044,SUCCESS,SUCCESS,61,18.606,239,34,0
NanoHttpd_nanohttpd,0820095722,SUCCESS,SUCCESS,60,18.013,239,34,0
NanoHttpd_nanohttpd,0818134515,SUCCESS,SUCCESS,61,17.951,239,34,0
wks_ik-analyzer,0822082044,SUCCESS,FAILURE,2.055,0.211,4,3,1
wks_ik-analyzer,0820095722,SUCCESS,FAILURE,2.043,0.222,4,3,1
wks_ik-analyzer,0818134515,SUCCESS,FAILURE,2.007,0.233,4,3,1
paypal_SeLion,0829090641,SUCCESS,FAILURE,37.129,3.186,260,2,0
paypal_SeLion,0829191149,SUCCESS,FAILURE,37.254,3.215,260,2,0
paypal_SeLion,0830044330,SUCCESS,FAILURE,37.02,3.298,260,2,0
twitter_joauth,0822082044,FAILURE,FAILURE,1.894,0,0,0,0
twitter_joauth,0820095722,FAILURE,FAILURE,1.921,0,0,0,0
twitter_joauth,0818134515,FAILURE,FAILURE,1.909,0,0,0,0
apache_tika,0822082044,SUCCESS,SUCCESS,290,266.47499999999985,1309,239,0
apache_tika,0820095722,SUCCESS,SUCCESS,293,268.932,1309,239,0
apache_tika,0818134515,SUCCESS,SUCCESS,292,269.092,1309,239,0
urbanairship_datacube,0822082044,SUCCESS,SUCCESS,500,407.0119999999999,36,19,0
urbanairship_datacube,0820095722,SUCCESS,SUCCESS,504,408.8879999999999,36,19,0
urbanairship_datacube,0818134515,SUCCESS,SUCCESS,510,413.3,36,19,0
essentials_Essentials,0822082044,FAILURE,FAILURE,0.228,0,0,0,0
essentials_Essentials,0820095722,FAILURE,FAILURE,0.246,0,0,0,0
essentials_Essentials,0818134515,FAILURE,FAILURE,0.249,0,0,0,0
spring-projects_spring-data-redis,0822082044,FAILURE,FAILURE,13.283,0,0,0,0
spring-projects_spring-data-redis,0820095722,FAILURE,FAILURE,13.268,0,0,0,0
spring-projects_spring-data-redis,0818134515,FAILURE,FAILURE,13.717,0,0,0,0
querydsl_querydsl,0822082044,SUCCESS,FAILURE,93,49.524000000000015,4943,531,5
querydsl_querydsl,0820095722,SUCCESS,FAILURE,94,51.111,4943,531,5
querydsl_querydsl,0818134515,SUCCESS,FAILURE,93,50.605000000000004,4943,531,5
yago-naga_aida,0822082044,SUCCESS,SUCCESS,57.037,46.88600000000002,49,27,0
yago-naga_aida,0820095722,SUCCESS,SUCCESS,57.173,47.39699999999999,49,27,0
yago-naga_aida,0818134515,SUCCESS,SUCCESS,56.695,47.06699999999999,49,27,0
apache_maven-surefire,0822082044,SUCCESS,FAILURE,1.556,0,0,0,0
apache_maven-surefire,0820095722,SUCCESS,FAILURE,1.577,0,0,0,0
apache_maven-surefire,0818134515,SUCCESS,FAILURE,1.544,0,0,0,0
asciidocfx_AsciidocFX,0822082044,SUCCESS,SUCCESS,1.051,0,0,0,0
asciidocfx_AsciidocFX,0820095722,SUCCESS,SUCCESS,1.051,0,0,0,0
asciidocfx_AsciidocFX,0818134515,SUCCESS,SUCCESS,1.089,0,0,0,0
mcMMO-Dev_mcMMO,0822082044,SUCCESS,SUCCESS,1.181,0,0,0,0
mcMMO-Dev_mcMMO,0820095722,SUCCESS,SUCCESS,1.294,0,0,0,0
mcMMO-Dev_mcMMO,0818134515,SUCCESS,SUCCESS,1.245,0,0,0,0
kolorobot_spring-mvc-quickstart-archetype,0822082044,SUCCESS,SUCCESS,0.429,0,0,0,0
kolorobot_spring-mvc-quickstart-archetype,0820095722,SUCCESS,SUCCESS,0.441,0,0,0,0
kolorobot_spring-mvc-quickstart-archetype,0818134515,SUCCESS,SUCCESS,0.401,0,0,0,0
davidB_scala-maven-plugin,0822082044,SUCCESS,FAILURE,4.738,0.022,7,3,1
davidB_scala-maven-plugin,0820095722,SUCCESS,FAILURE,4.792,0.019,7,3,1
davidB_scala-maven-plugin,0818134515,SUCCESS,FAILURE,4.866,0.022000000000000002,7,3,1
bouncestorage_chaos-http-proxy,0822082044,SUCCESS,SUCCESS,88,86.905,21,3,0
bouncestorage_chaos-http-proxy,0820095722,SUCCESS,SUCCESS,103,101.919,21,3,0
bouncestorage_chaos-http-proxy,0818134515,SUCCESS,SUCCESS,88,86.91600000000001,21,3,0
eumji025_EumJi-blog,0829090641,SUCCESS,SUCCESS,1.267,0,0,0,0
eumji025_EumJi-blog,0829191149,SUCCESS,SUCCESS,1.262,0,0,0,0
eumji025_EumJi-blog,0830044330,SUCCESS,SUCCESS,1.235,0,0,0,0
diegoceccarelli_json-wikipedia,0822082044,FAILURE,FAILURE,5.404,0,0,0,0
diegoceccarelli_json-wikipedia,0820095722,FAILURE,FAILURE,6.68,0,0,0,0
diegoceccarelli_json-wikipedia,0818134515,FAILURE,FAILURE,5.346,0,0,0,0
mvogiatzis_first-stories-twitter,0822082044,SUCCESS,SUCCESS,1.243,0.022000000000000002,11,3,0
mvogiatzis_first-stories-twitter,0820095722,SUCCESS,SUCCESS,1.194,0.022000000000000002,11,3,0
mvogiatzis_first-stories-twitter,0818134515,SUCCESS,SUCCESS,1.327,0.023,11,3,0
yegor256_eo,0822082044,SUCCESS,SUCCESS,5.14,1.259,33,20,0
yegor256_eo,0820095722,SUCCESS,SUCCESS,5.101,1.1709999999999998,33,20,0
yegor256_eo,0818134515,SUCCESS,SUCCESS,4.934,1.2160000000000002,33,20,0
GlenKPeterson_Paguro,0822082044,SUCCESS,SUCCESS,5.333,2.0869999999999997,424,56,0
GlenKPeterson_Paguro,0820095722,SUCCESS,SUCCESS,5.287,2.138,424,56,0
GlenKPeterson_Paguro,0818134515,SUCCESS,SUCCESS,5.203,2.1279999999999992,424,56,0
apache_opennlp,0822082044,SUCCESS,SUCCESS,33.368,104.784,576,135,0
apache_opennlp,0820095722,SUCCESS,SUCCESS,33.565,106.35400000000001,576,135,0
apache_opennlp,0818134515,SUCCESS,SUCCESS,33.857,106.12099999999998,576,135,0
ippontech_tatami,0822082044,FAILURE,FAILURE,660,0,0,0,0
ippontech_tatami,0820095722,FAILURE,FAILURE,482,0,0,0,0
ippontech_tatami,0818134515,FAILURE,FAILURE,757,0,0,0,0
Baeldung_spring-security-registration,0822082044,SUCCESS,SUCCESS,1.681,0,0,0,0
Baeldung_spring-security-registration,0820095722,SUCCESS,SUCCESS,1.667,0,0,0,0
Baeldung_spring-security-registration,0818134515,SUCCESS,SUCCESS,1.631,0,0,0,0
rnewson_couchdb-lucene,0822082044,SUCCESS,SUCCESS,3.26,1.898,65,12,0
rnewson_couchdb-lucene,0820095722,SUCCESS,SUCCESS,3.367,1.9149999999999996,65,12,0
rnewson_couchdb-lucene,0818134515,SUCCESS,SUCCESS,3.474,2.0829999999999997,65,12,0
tbroyer_gwt-maven-archetypes,0822082044,SUCCESS,SUCCESS,0.705,0,0,0,0
tbroyer_gwt-maven-archetypes,0820095722,SUCCESS,SUCCESS,0.699,0,0,0,0
tbroyer_gwt-maven-archetypes,0818134515,SUCCESS,SUCCESS,0.666,0,0,0,0
apache_incubator-guacamole-client,0822082044,SUCCESS,FAILURE,15.776,0.007,6,5,0
apache_incubator-guacamole-client,0820095722,SUCCESS,FAILURE,15.516,0.009000000000000001,6,5,0
apache_incubator-guacamole-client,0818134515,SUCCESS,FAILURE,15.74,0.007,6,5,0
aseldawy_spatialhadoop2,0822082044,SUCCESS,SUCCESS,18.626,16.808000000000003,32,11,0
aseldawy_spatialhadoop2,0820095722,SUCCESS,SUCCESS,18.652,16.78,32,11,0
aseldawy_spatialhadoop2,0818134515,SUCCESS,SUCCESS,18.825,16.867,32,11,0
liyifeng1994_ssm,0822082044,FAILURE,FAILURE,0.96,0,0,0,0
liyifeng1994_ssm,0820095722,FAILURE,FAILURE,1.049,0,0,0,0
liyifeng1994_ssm,0818134515,FAILURE,FAILURE,0.928,0,0,0,0
HuaweiBigData_carbondata,0822082044,FAILURE,FAILURE,1.073,0,0,0,0
HuaweiBigData_carbondata,0820095722,FAILURE,FAILURE,1.04,0,0,0,0
HuaweiBigData_carbondata,0818134515,FAILURE,FAILURE,1.043,0,0,0,0
xiaolongzuo_niubi-job,0822082044,SUCCESS,FAILURE,4.824,0.75,45,13,3
xiaolongzuo_niubi-job,0820095722,SUCCESS,FAILURE,4.88,0.833,45,13,3
xiaolongzuo_niubi-job,0818134515,SUCCESS,FAILURE,4.819,0.76,45,13,3
salesforce_Argus,0822082044,FAILURE,FAILURE,1.925,0,0,0,0
salesforce_Argus,0820095722,FAILURE,FAILURE,1.849,0,0,0,0
salesforce_Argus,0818134515,FAILURE,FAILURE,1.897,0,0,0,0
OpenGrok_OpenGrok,0822082044,SUCCESS,FAILURE,5.098,0,0,0,0
OpenGrok_OpenGrok,0820095722,SUCCESS,FAILURE,5.011,0,0,0,0
OpenGrok_OpenGrok,0818134515,SUCCESS,FAILURE,5.048,0,0,0,0
databricks_learning-spark,0822082044,SUCCESS,SUCCESS,1.222,0,0,0,0
databricks_learning-spark,0820095722,SUCCESS,SUCCESS,1.227,0,0,0,0
databricks_learning-spark,0818134515,SUCCESS,SUCCESS,1.257,0,0,0,0
apache_tomee,0822082044,FAILURE,FAILURE,63,25.302999999999994,135,40,0
apache_tomee,0820095722,FAILURE,FAILURE,64,26.937000000000005,135,40,0
apache_tomee,0818134515,FAILURE,FAILURE,64,26.425000000000004,135,40,0
javafx-maven-plugin_javafx-maven-plugin,0822082044,SUCCESS,SUCCESS,4.637,0,0,0,0
javafx-maven-plugin_javafx-maven-plugin,0820095722,SUCCESS,SUCCESS,4.677,0,0,0,0
javafx-maven-plugin_javafx-maven-plugin,0818134515,SUCCESS,SUCCESS,4.605,0,0,0,0
spinscale_elasticsearch-opennlp-plugin,0822082044,SUCCESS,FAILURE,63,62.226,6,3,5
spinscale_elasticsearch-opennlp-plugin,0820095722,SUCCESS,FAILURE,63,62.365,6,3,5
spinscale_elasticsearch-opennlp-plugin,0818134515,SUCCESS,FAILURE,63,62.238,6,3,5
spring-cloud_spring-cloud-function,0829090641,SUCCESS,SUCCESS,170,85.36400000000002,168,38,0
spring-cloud_spring-cloud-function,0829191149,SUCCESS,SUCCESS,170,90.00200000000001,168,38,0
spring-cloud_spring-cloud-function,0830044330,SUCCESS,SUCCESS,153,80.59900000000003,168,38,0
decebals_pf4j,0822082044,SUCCESS,SUCCESS,2.08,0.453,21,6,0
decebals_pf4j,0820095722,SUCCESS,SUCCESS,2.095,0.454,21,6,0
decebals_pf4j,0818134515,SUCCESS,SUCCESS,2.134,0.452,21,6,0
structr_structr,0822082044,SUCCESS,FAILURE,1199,968.907,229,17,1
structr_structr,0820095722,SUCCESS,FAILURE,1196,970.687,229,17,1
structr_structr,0818134515,SUCCESS,FAILURE,1177,943.843,229,17,1
orfjackal_idea-sbt-plugin,0822082044,FAILURE,FAILURE,0.269,0,0,0,0
orfjackal_idea-sbt-plugin,0820095722,FAILURE,FAILURE,0.21,0,0,0,0
orfjackal_idea-sbt-plugin,0818134515,FAILURE,FAILURE,0.226,0,0,0,0
AdamBien_javaee7-essentials-archetype,0829090641,SUCCESS,SUCCESS,0.627,0,0,0,0
AdamBien_javaee7-essentials-archetype,0829191149,SUCCESS,SUCCESS,0.579,0,0,0,0
AdamBien_javaee7-essentials-archetype,0830044330,SUCCESS,SUCCESS,0.64,0,0,0,0
Comcast_cmb,0822082044,SUCCESS,FAILURE,53.556,45.669999999999995,140,38,102
Comcast_cmb,0820095722,SUCCESS,FAILURE,53.587,45.648,140,38,102
Comcast_cmb,0818134515,SUCCESS,FAILURE,53.569,45.69800000000001,140,38,102
awslabs_aws-apigateway-importer,0822082044,SUCCESS,SUCCESS,3.785,1.79,22,6,0
awslabs_aws-apigateway-importer,0820095722,SUCCESS,SUCCESS,3.88,1.772,22,6,0
awslabs_aws-apigateway-importer,0818134515,SUCCESS,SUCCESS,3.821,1.838,22,6,0
jcabi_jcabi-aspects,0822082044,SUCCESS,SUCCESS,15.586,23.583,70,18,0
jcabi_jcabi-aspects,0820095722,SUCCESS,SUCCESS,15.59,23.532999999999998,70,18,0
jcabi_jcabi-aspects,0818134515,SUCCESS,SUCCESS,10.707,19.747,70,18,0
freedomotic_freedomotic,0822082044,SUCCESS,SUCCESS,21.41,9.451,73,28,0
freedomotic_freedomotic,0820095722,SUCCESS,SUCCESS,22.291,9.643999999999998,73,28,0
freedomotic_freedomotic,0818134515,SUCCESS,SUCCESS,21.225,9.398000000000001,73,28,0
sirensolutions_siren-join,0814233256,SUCCESS,SUCCESS,25.013,21.510999999999996,55,16,0
sirensolutions_siren-join,0818134515,SUCCESS,SUCCESS,25.283,21.922000000000004,55,16,0
sirensolutions_siren-join,0816180012,SUCCESS,SUCCESS,23.832,20.466,55,16,0
spring-cloud_spring-cloud-aws,0822082044,SUCCESS,SUCCESS,163,131.51099999999997,538,96,0
spring-cloud_spring-cloud-aws,0820095722,SUCCESS,SUCCESS,165,133.12999999999997,538,96,0
spring-cloud_spring-cloud-aws,0818134515,SUCCESS,SUCCESS,163,131.16400000000004,538,96,0
ziwenxie_leafer,0829090641,SUCCESS,SUCCESS,1.11,0,0,0,0
ziwenxie_leafer,0829191149,SUCCESS,SUCCESS,1.133,0,0,0,0
ziwenxie_leafer,0830044330,SUCCESS,SUCCESS,1.136,0,0,0,0
eirslett_frontend-maven-plugin,0822082044,SUCCESS,SUCCESS,2.367,0,0,0,0
eirslett_frontend-maven-plugin,0820095722,SUCCESS,SUCCESS,2.355,0,0,0,0
eirslett_frontend-maven-plugin,0818134515,SUCCESS,SUCCESS,2.352,0,0,0,0
pentaho_big-data-plugin,0829090641,?,?,0,0,0,0,0
pentaho_big-data-plugin,0829191149,?,?,0,0,0,0,0
pentaho_big-data-plugin,0830044330,?,?,0,0,0,0,0
ImmobilienScout24_yum-repo-server,0822082044,SUCCESS,SUCCESS,10.362,7.6080000000000005,192,42,0
ImmobilienScout24_yum-repo-server,0820095722,SUCCESS,SUCCESS,10.094,7.253,192,42,0
ImmobilienScout24_yum-repo-server,0818134515,SUCCESS,SUCCESS,9.994,7.1290000000000004,192,42,0
vulnersCom_burp-vulners-scanner,0829090641,SUCCESS,SUCCESS,0.756,0,0,0,0
vulnersCom_burp-vulners-scanner,0829191149,SUCCESS,SUCCESS,0.792,0,0,0,0
vulnersCom_burp-vulners-scanner,0830044330,SUCCESS,SUCCESS,0.756,0,0,0,0
spotify_netty-zmtp,0822082044,SUCCESS,SUCCESS,6.916,4.332999999999999,48,10,0
spotify_netty-zmtp,0820095722,SUCCESS,SUCCESS,6.845,4.154,48,10,0
spotify_netty-zmtp,0818134515,SUCCESS,SUCCESS,7.12,4.486000000000001,48,10,0
hibernate_hibernate-validator,0822082044,FAILURE,FAILURE,1.205,0,0,0,0
hibernate_hibernate-validator,0820095722,FAILURE,FAILURE,1.226,0,0,0,0
hibernate_hibernate-validator,0818134515,FAILURE,FAILURE,1.27,0,0,0,0
jankotek_mapdb,0822082044,SUCCESS,SUCCESS,376,332.83,3872,178,0
jankotek_mapdb,0820095722,SUCCESS,SUCCESS,378,330.43500000000006,3872,178,0
jankotek_mapdb,0818134515,SUCCESS,SUCCESS,374,330.3570000000001,3872,178,0
reachkrishnaraj_kafka-elasticsearch-standalone-consumer,0822082044,SUCCESS,SUCCESS,0.84,0,0,0,0
reachkrishnaraj_kafka-elasticsearch-standalone-consumer,0820095722,SUCCESS,SUCCESS,0.797,0,0,0,0
reachkrishnaraj_kafka-elasticsearch-standalone-consumer,0818134515,SUCCESS,SUCCESS,0.819,0,0,0,0
taweili_ardublock,0822082044,FAILURE,FAILURE,0.266,0,0,0,0
taweili_ardublock,0820095722,FAILURE,FAILURE,0.275,0,0,0,0
taweili_ardublock,0818134515,FAILURE,FAILURE,0.269,0,0,0,0
jberkel_sms-backup-plus,0822082044,FAILURE,FAILURE,1.154,0,0,0,0
jberkel_sms-backup-plus,0820095722,FAILURE,FAILURE,1.118,0,0,0,0
jberkel_sms-backup-plus,0818134515,FAILURE,FAILURE,1.112,0,0,0,0
spotify_dockerfile-maven,0829090641,SUCCESS,SUCCESS,9.309,0,0,0,0
spotify_dockerfile-maven,0829191149,SUCCESS,SUCCESS,9.324,0,0,0,0
spotify_dockerfile-maven,0830044330,SUCCESS,SUCCESS,9.228,0,0,0,0
jenkinsci_gerrit-trigger-plugin,0820095722,SUCCESS,SUCCESS,1823,17864.966999999997,530,60,1
jenkinsci_gerrit-trigger-plugin,0818134515,SUCCESS,SUCCESS,1759,15767.930999999999,529,60,0
jenkinsci_gerrit-trigger-plugin,0816180012,SUCCESS,SUCCESS,1861,15170.600999999999,531,60,2
oshi_oshi,0822082044,SUCCESS,SUCCESS,12.969,7.167999999999999,72,34,0
oshi_oshi,0820095722,SUCCESS,SUCCESS,12.996,7.207,72,34,0
oshi_oshi,0818134515,SUCCESS,SUCCESS,13.129,7.286,72,34,0
vavr-io_vavr,0829090641,SUCCESS,SUCCESS,136,462.6940000000003,15072,139,0
vavr-io_vavr,0829191149,SUCCESS,SUCCESS,136,452.98199999999986,15072,139,0
vavr-io_vavr,0830044330,SUCCESS,SUCCESS,133,404.223,15072,139,0
CamelCookbook_camel-cookbook-examples,0822082044,SUCCESS,FAILURE,347,326.8959999999999,451,287,1
CamelCookbook_camel-cookbook-examples,0820095722,SUCCESS,FAILURE,347,326.40500000000003,451,287,1
CamelCookbook_camel-cookbook-examples,0818134515,SUCCESS,FAILURE,346,325.21500000000003,451,287,1
NLPchina_elasticsearch-analysis-ansj,0822082044,SUCCESS,SUCCESS,0.892,0,0,0,0
NLPchina_elasticsearch-analysis-ansj,0820095722,SUCCESS,SUCCESS,0.89,0,0,0,0
NLPchina_elasticsearch-analysis-ansj,0818134515,SUCCESS,SUCCESS,0.891,0,0,0,0
